timestamp,is_threat_gt,rf_confidence,rf_is_threat,audio_mambo,audio_bebop,audio_background,audio_is_threat,visual_confidence,visual_is_threat,sensor_0_threat_conf,sensor_0_friendly_conf,sensor_1_threat_conf,sensor_1_friendly_conf,sensor_2_threat_conf,sensor_2_friendly_conf,sensor_3_threat_conf,sensor_3_friendly_conf,sensor_4_threat_conf,sensor_4_friendly_conf,sensor_5_threat_conf,sensor_5_friendly_conf,sensor_6_threat_conf,sensor_6_friendly_conf,sensor_7_threat_conf,sensor_7_friendly_conf,sensor_8_threat_conf,sensor_8_friendly_conf,sensor_9_threat_conf,sensor_9_friendly_conf,sensor_10_threat_conf,sensor_10_friendly_conf,sensor_11_threat_conf,sensor_11_friendly_conf,sensor_12_threat_conf,sensor_12_friendly_conf,sensor_13_threat_conf,sensor_13_friendly_conf,sensor_14_threat_conf,sensor_14_friendly_conf,sensor_15_threat_conf,sensor_15_friendly_conf,sensor_16_threat_conf,sensor_16_friendly_conf,sensor_17_threat_conf,sensor_17_friendly_conf,sensor_18_threat_conf,sensor_18_friendly_conf,sensor_19_threat_conf,sensor_19_friendly_conf,sensor_20_threat_conf,sensor_20_friendly_conf,sensor_21_threat_conf,sensor_21_friendly_conf,sensor_22_threat_conf,sensor_22_friendly_conf
1781710151.0265503,0,0.0,False,0.0,0.0,100.0,False,0.06201170035637915,False,0.0,0.0,0.0,0.0,0.0,0.0,0.10773659497499466,0.8922634124755859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710151.6907322,1,4.3478260869565215,True,1.2848926008933545e-38,1.064986832886861e-41,100.0,False,99.99866485595703,True,0.0,0.0,0.0,0.0,0.0,0.0,0.9852633476257324,0.014736643061041832,0.16721899807453156,0.8327810168266296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710152.3915026,0,0.0,False,4.3019862854771884e-41,0.0,100.0,False,0.0017641579688643105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.057261426001787186,0.9427385330200195,0.12794582545757294,0.8720541596412659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710153.0698032,1,8.695652173913043,True,1.401298464324817e-43,0.0,100.0,False,99.99767541885376,True,0.0,0.0,0.0,0.0,0.0,0.0,0.9544057250022888,0.045594241470098495,0.527271568775177,0.4727284610271454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710153.789784,1,8.695652173913043,True,4.189882408331203e-41,0.0,100.0,False,99.99977350234985,True,0.0,0.0,0.0,0.0,0.0,0.0,0.8538097143173218,0.14619027078151703,0.9595696926116943,0.04043032228946686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710154.4626436,1,8.695652173913043,True,4.206992262580609e-38,4.035739577255473e-41,100.0,False,99.9987244606018,True,0.0,0.0,0.0,0.0,0.0,0.0,0.9066359400749207,0.09336406737565994,0.6705359220504761,0.3294641077518463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710155.1498165,0,0.0,False,4.534118943104302e-36,6.32237841134071e-39,100.0,False,0.008002067625056952,False,0.0,0.0,0.0,0.0,0.0,0.0,0.02876226045191288,0.9712377786636353,0.03776443004608154,0.9622355699539185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710155.8246412,1,8.695652173913043,True,2.961378057642279e-37,3.476621489989871e-40,100.0,False,99.99911785125732,True,0.0,0.0,0.0,0.0,0.15532341599464417,0.8446765542030334,1.0,1.6442228689683702e-09,0.6446692943572998,0.3553307354450226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710156.5113938,1,4.3478260869565215,True,6.347882043391421e-40,4.203895392974451e-43,100.0,False,99.99995231628418,True,0.0,0.0,0.0,0.0,0.4894768297672272,0.5105232000350952,0.9919626116752625,0.00803737249225378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710157.175975,1,0.0,False,1.789037749403494e-39,1.2611686178923354e-42,100.0,False,0.025966428802348673,False,0.0,0.0,0.0,0.0,0.451273113489151,0.5487268567085266,0.12013258785009384,0.8798673748970032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710157.8561149,0,0.0,False,1.961817850054744e-42,0.0,100.0,False,0.03067140933126211,False,0.0,0.0,0.020814605057239532,0.9791854023933411,0.02246209979057312,0.9775379300117493,0.12025133520364761,0.8797487020492554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710158.543902,1,0.0,False,1.8216880036222622e-42,0.0,100.0,False,0.004322643872001208,False,0.0,0.0,0.284910649061203,0.7150893211364746,0.23855653405189514,0.7614434957504272,0.32127538323402405,0.6787245869636536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710159.2520306,1,0.0,False,4.203895392974451e-43,0.0,100.0,False,0.010402032785350457,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2951945662498474,0.7048053741455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710160.2013805,0,0.0,False,2.802596928649634e-43,0.0,100.0,False,0.006510169623652473,False,0.0,0.0,0.0,0.0,0.0,0.0,0.11526844650506973,0.8847315907478333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710161.8308427,1,0.0,False,2.802596928649634e-43,0.0,100.0,False,0.0019903623979189433,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25996240973472595,0.7400375604629517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710162.7987978,0,0.0,False,9.388699710976274e-42,0.0,100.0,False,0.010402032785350457,False,0.0,0.0,0.01900339126586914,0.9809966087341309,0.029392236843705177,0.9706078171730042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710163.625609,0,0.0,False,1.6114932339735396e-41,0.0,100.0,False,0.010455773735884577,False,0.027183471247553825,0.9728165864944458,0.18008913099765778,0.8199108839035034,0.05115695670247078,0.9488430023193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710164.3285754,1,13.043478260869565,True,1.8206146089985894e-37,2.0332840717353096e-40,100.0,False,99.99909400939941,True,0.60337895154953,0.39662104845046997,0.9958556294441223,0.004144357983022928,0.6711771488189697,0.32882291078567505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710165.0187852,0,0.0,False,2.689091753039324e-40,2.802596928649634e-43,100.0,False,0.01011225176625885,False,0.0,0.0,0.05507766082882881,0.9449223875999451,0.020994296297430992,0.9790056347846985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710165.7225752,0,4.3478260869565215,True,7.132174780889378e-38,6.810310536618611e-41,100.0,False,99.99902248382568,True,0.0,0.0,0.05748916044831276,0.9425109028816223,0.6647392511367798,0.3352607488632202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710166.395982,1,4.3478260869565215,True,8.407790785948902e-42,0.0,100.0,False,100.0,True,0.0,0.0,0.30256372690200806,0.6974362730979919,0.9493741989135742,0.05062582716345787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710167.1331239,1,8.695652173913043,True,5.198817302645071e-41,0.0,100.0,False,99.99927282333374,True,0.0,0.0,0.7674708962440491,0.23252911865711212,0.9984012246131897,0.0015987874940037727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710167.8026361,0,0.0,False,1.555441295400547e-41,0.0,100.0,False,0.03527984663378447,False,0.0,0.0,0.05957549065351486,0.9404245018959045,0.13605642318725586,0.8639435768127441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710168.4875271,1,8.695652173913043,True,1.233142648605839e-41,0.0,100.0,False,99.98488426208496,True,0.0,0.0,0.9689025282859802,0.031097494065761566,0.9644098877906799,0.03559006005525589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781710169.1704888,0,0.0,False,2.2701035122062037e-41,0.0,100.0,False,0.0029394872399279848,False,0.0,0.0,0.20957784354686737,0.7904221415519714,0.2660132348537445,0.7339867949485779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
